loss,value
2.5470235347747803,-6.908787250518799
2.119405746459961,-6.908172607421875
4.2103166580200195,-7.1609697341918945
2.827296257019043,-7.145481109619141
3.01393985748291,-6.851686477661133
2.7632598876953125,-6.803990364074707
3.3436896800994873,-7.173501014709473
2.3099825382232666,-7.1325483322143555
2.1133084297180176,-7.141324043273926
2.4036989212036133,-7.048192024230957
3.337725877761841,-7.020486354827881
1.9536924362182617,-7.077816009521484
2.1268227100372314,-6.763076305389404
2.170640468597412,-7.2607421875
3.6704442501068115,-7.053874969482422
2.934464931488037,-7.161113262176514
2.6295926570892334,-7.039467811584473
2.167478322982788,-7.1270318031311035
2.156588077545166,-6.741428375244141
2.431783437728882,-6.940979480743408
2.424532651901245,-6.267678737640381
2.6235222816467285,-6.716010570526123
2.645883083343506,-7.117403030395508
2.3299388885498047,-7.107309341430664
2.9415512084960938,-7.153231143951416
2.1533114910125732,-7.1392822265625
2.6776061058044434,-6.940272331237793
2.248873472213745,-7.140875816345215
2.681389093399048,-6.381634712219238
2.751444101333618,-6.6752471923828125
3.100839853286743,-6.4688639640808105
1.997747540473938,-6.839876174926758
2.626319169998169,-6.702192783355713
2.719076633453369,-6.826483249664307
2.1165542602539062,-6.6462016105651855
2.4874765872955322,-6.772459030151367
1.849725365638733,-6.497950553894043
2.6941235065460205,-6.7929840087890625
2.9388539791107178,-6.973762035369873
2.1946046352386475,-6.564084053039551
2.5657336711883545,-7.059552192687988
2.7863729000091553,-6.715453624725342
1.8907290697097778,-6.788360595703125
2.207895517349243,-6.563220977783203
2.009889602661133,-6.8494415283203125
2.8873050212860107,-6.249682426452637
2.9802157878875732,-6.880021572113037
2.2784645557403564,-6.658770561218262
2.3546297550201416,-6.442385196685791
2.5514438152313232,-6.699278354644775
2.1230971813201904,-6.432356357574463
2.4988372325897217,-6.614267349243164
1.8656753301620483,-6.477522373199463
2.105186939239502,-6.295510292053223
3.3904919624328613,-6.9768853187561035
2.943910837173462,-6.707005023956299
2.6994376182556152,-6.77358865737915
2.649270534515381,-6.712688446044922
2.5651514530181885,-6.787726879119873
2.844792127609253,-7.088657855987549
2.040987730026245,-6.783634185791016
1.8380464315414429,-6.328599452972412
2.5937392711639404,-6.497625827789307
2.450773000717163,-6.520874500274658
2.824620008468628,-7.23732852935791
2.7086923122406006,-6.616341590881348
3.2587974071502686,-6.964665412902832
2.835395574569702,-6.669900417327881
2.6320953369140625,-6.90744161605835
2.7566094398498535,-6.628896713256836
2.487830877304077,-6.619464874267578
2.3569371700286865,-6.632237434387207
3.2163991928100586,-6.852319717407227
3.5129003524780273,-6.752254486083984
2.7156851291656494,-6.738205432891846
2.0906989574432373,-6.458484649658203
2.561586618423462,-6.677438735961914
2.303842067718506,-5.951088905334473
2.7523012161254883,-6.580643177032471
2.8879177570343018,-6.828255653381348
2.1492748260498047,-6.538292407989502
1.6945806741714478,-6.547541618347168
2.1375067234039307,-6.585244655609131
3.6752123832702637,-6.85458517074585
2.9919824600219727,-6.742352485656738
2.4860968589782715,-6.4410400390625
2.579181432723999,-6.256683349609375
2.6710288524627686,-6.859757900238037
2.753605604171753,-6.292993068695068
2.2473626136779785,-6.732100009918213
3.1473803520202637,-7.234203338623047
3.43212890625,-6.614749908447266
2.7422521114349365,-6.503695011138916
2.679360866546631,-6.288264274597168
3.905487060546875,-6.265603065490723
2.8667490482330322,-6.28553581237793
2.938523530960083,-7.0047149658203125
1.8736132383346558,-6.257127285003662
1.957401156425476,-6.422799110412598
3.1498796939849854,-6.279516220092773
3.0820116996765137,-6.413277626037598
3.5887253284454346,-6.423224925994873
2.462855577468872,-6.224659442901611
2.7303431034088135,-6.7612738609313965
2.654975652694702,-6.201457500457764
2.2394115924835205,-6.67848014831543
2.248952865600586,-6.507884502410889
3.4488027095794678,-6.397451400756836
2.516993761062622,-6.28878116607666
3.147392988204956,-6.525506496429443
2.256528615951538,-6.705705642700195
3.0337114334106445,-6.743936061859131
2.546102523803711,-6.4755167961120605
2.441929578781128,-5.832696914672852
2.786393404006958,-6.84644889831543
2.6776304244995117,-6.3673481941223145
2.9524288177490234,-6.74472188949585
2.3619024753570557,-6.10493278503418
2.729605197906494,-6.360540866851807
2.7526023387908936,-6.257518291473389
2.2525482177734375,-6.404303073883057
2.726125478744507,-6.0172247886657715
2.840047597885132,-6.857801914215088
2.9943084716796875,-6.607469081878662
3.4139585494995117,-6.616340160369873
2.9448230266571045,-6.181882381439209
3.00216007232666,-6.3797383308410645
2.9925711154937744,-6.568370342254639
2.988638401031494,-6.5785627365112305
2.337310552597046,-6.922337532043457
3.1960272789001465,-6.935031890869141
2.3371999263763428,-6.7157301902771
2.539536476135254,-6.727658748626709
2.4511172771453857,-6.745090961456299
3.079896926879883,-6.465641975402832
2.491363048553467,-6.920994758605957
2.3177449703216553,-6.339735507965088
1.7291038036346436,-5.721755504608154
2.235030174255371,-7.042632579803467
2.5625061988830566,-6.531399726867676
3.3629508018493652,-6.948328971862793
2.35376238822937,-5.946416854858398
3.319214105606079,-6.762423038482666
1.9498875141143799,-6.436626434326172
2.344895839691162,-6.627625942230225
2.9925522804260254,-6.613176345825195
2.2771244049072266,-6.63714599609375
2.716740608215332,-6.35322380065918
3.7979791164398193,-7.117398738861084
2.1857616901397705,-6.7113261222839355
2.893810987472534,-6.340037822723389
2.4798238277435303,-6.8167595863342285
2.981998920440674,-6.747852802276611
2.5373175144195557,-6.5524001121521
2.693513870239258,-6.616213321685791
2.6970338821411133,-6.730451583862305
2.7348434925079346,-6.540224552154541
4.323375701904297,-6.590662956237793
3.542553663253784,-6.765819072723389
3.487522840499878,-6.861502170562744
2.7505388259887695,-6.530566215515137
3.1162760257720947,-6.6987175941467285
2.6517717838287354,-6.64289665222168
2.8947107791900635,-6.245282173156738
2.8124279975891113,-7.020617485046387
2.040447473526001,-6.013601303100586
2.8859570026397705,-7.062765121459961
2.093956708908081,-6.813025951385498
2.619619369506836,-6.334939956665039
2.6131551265716553,-6.195068359375
2.5553641319274902,-6.691005229949951
2.179068088531494,-6.463293075561523
2.816879987716675,-6.671283721923828
3.1365342140197754,-6.826676845550537
2.290389060974121,-6.607357978820801
3.6524810791015625,-6.705083847045898
2.0649309158325195,-6.618800163269043
2.5368874073028564,-6.277644157409668
2.647150993347168,-6.578646183013916
2.348102331161499,-6.869441986083984
2.3572652339935303,-6.265129566192627
3.026611566543579,-6.9176554679870605
2.342495918273926,-6.978126049041748
2.6400258541107178,-6.905328750610352
1.9102386236190796,-6.906275749206543
2.1630241870880127,-6.336938858032227
1.9901149272918701,-6.372938632965088
2.1016488075256348,-7.055895805358887
2.439467191696167,-6.15078067779541
2.696531295776367,-6.732501029968262
3.091200590133667,-6.577592849731445
2.5813896656036377,-6.817590713500977
2.5053579807281494,-6.325929164886475
2.822385549545288,-6.760188102722168
3.6146013736724854,-6.961340427398682
2.2146849632263184,-6.948727607727051
2.3623971939086914,-6.391292572021484
2.556295156478882,-6.918354511260986
2.0901501178741455,-5.9364190101623535
2.3434276580810547,-6.515081405639648
3.277047634124756,-7.020448207855225
2.1916403770446777,-6.330153942108154
2.3423268795013428,-6.753873348236084
2.4162018299102783,-7.067742824554443
3.3555681705474854,-7.526872634887695
3.060760498046875,-7.027702808380127
2.1250829696655273,-6.794179916381836
2.810518264770508,-6.265269756317139
2.022995948791504,-5.986862659454346
2.6712124347686768,-7.1333513259887695
2.9377219676971436,-7.141435146331787
4.1811723709106445,-7.272757530212402
3.08341121673584,-7.10833740234375
2.570227861404419,-6.8235182762146
2.9262709617614746,-6.823423385620117
2.3974761962890625,-7.154510498046875
2.460442304611206,-6.729260444641113
3.0289623737335205,-6.9407477378845215
2.072493553161621,-7.113351821899414
2.599348783493042,-7.388612270355225
2.0896782875061035,-6.487239837646484
2.8807098865509033,-6.496394157409668
2.831486701965332,-6.851072311401367
2.833730697631836,-6.760714530944824
2.7351837158203125,-6.951969146728516
2.861325263977051,-6.973452091217041
2.9573633670806885,-7.341114521026611
2.655574083328247,-7.1806960105896
2.6721198558807373,-7.356594085693359
1.9876598119735718,-6.554223537445068
2.8268072605133057,-6.709560394287109
2.453404664993286,-7.177542209625244
2.8175899982452393,-6.783066272735596
2.140681505203247,-6.931427001953125
2.308434009552002,-6.4837422370910645
2.5154519081115723,-6.718591213226318
2.681950092315674,-6.899583339691162
2.6779236793518066,-7.012142181396484
3.473278522491455,-7.086231231689453
2.0149900913238525,-6.319084644317627
2.4881105422973633,-6.827994346618652
2.667964458465576,-7.152547836303711
1.9306560754776,-6.816621780395508
3.5174689292907715,-7.337576866149902
2.5623693466186523,-6.94978141784668
2.6338818073272705,-7.219676971435547
2.7635717391967773,-6.77151346206665
2.4177443981170654,-7.044198989868164
2.8659539222717285,-6.328857421875
2.862065076828003,-6.847787857055664
2.9542951583862305,-6.746890068054199
3.1856231689453125,-6.5936174392700195
2.005307674407959,-6.753825664520264
2.8107988834381104,-6.765432357788086
1.8095941543579102,-6.524124622344971
2.874159812927246,-7.038894176483154
1.6973408460617065,-6.595946788787842
2.7389519214630127,-7.284818649291992
2.7106540203094482,-7.451458930969238
2.4804723262786865,-7.299562931060791
2.2596747875213623,-6.696627140045166
2.1613104343414307,-6.570407867431641
2.828853130340576,-6.95344352722168
2.796128511428833,-6.904019355773926
1.8858206272125244,-7.532414436340332
2.8374178409576416,-6.895116806030273
2.5798757076263428,-7.015073776245117
2.9107818603515625,-6.8585381507873535
3.22299861907959,-6.559621810913086
2.6273586750030518,-7.259645462036133
2.3181769847869873,-6.778675079345703
2.8144869804382324,-6.984393119812012
2.8314905166625977,-6.673134803771973
2.866525173187256,-7.247673511505127
2.1319236755371094,-7.38996696472168
2.8548009395599365,-7.881082534790039
2.2419393062591553,-7.108151435852051
2.934671401977539,-6.831106662750244
2.02012038230896,-7.158565521240234
2.8135769367218018,-7.064973831176758
2.5321927070617676,-6.812454700469971
3.1771087646484375,-7.142420768737793
2.5251102447509766,-6.74217414855957
2.0825698375701904,-7.320849418640137
2.1419272422790527,-6.720668792724609
2.5483837127685547,-7.307304859161377
2.1706979274749756,-7.392803192138672
2.83608341217041,-6.694733142852783
2.18589448928833,-6.983771324157715
3.3576104640960693,-6.839404106140137
2.451716661453247,-6.894179821014404
3.1965131759643555,-7.14616584777832
2.6876964569091797,-6.982404708862305
3.042193651199341,-7.11142110824585
2.2615609169006348,-7.025543212890625
2.7394657135009766,-7.255616664886475
2.29556941986084,-7.183349609375
2.6752262115478516,-7.283573150634766
2.4191622734069824,-7.531713485717773
1.802464246749878,-7.352626800537109
2.8301379680633545,-6.846959114074707
2.1777303218841553,-7.442834377288818
2.4332146644592285,-7.4516215324401855
2.2171084880828857,-6.887874603271484
2.3821861743927,-7.446168422698975
3.446521520614624,-7.544665336608887
2.2031705379486084,-7.289636135101318
3.524251699447632,-7.545176982879639
2.1923813819885254,-6.994029521942139
3.0320310592651367,-7.543741226196289
2.4768149852752686,-7.317066669464111
2.167510986328125,-7.203076362609863
3.0378034114837646,-7.583596706390381
2.7655463218688965,-7.398294448852539
2.751246452331543,-6.6408467292785645
3.331112861633301,-7.392228603363037
2.1707420349121094,-7.365985870361328
3.1589086055755615,-7.098504543304443
4.097130298614502,-7.5203094482421875
2.637045383453369,-7.385504245758057
2.714275598526001,-7.034597396850586
2.1735594272613525,-6.832874298095703
2.4497766494750977,-7.034865856170654
3.1670970916748047,-7.440859317779541
2.4408254623413086,-6.32794189453125
2.5879247188568115,-7.443846225738525
2.890143632888794,-7.235554218292236
2.8609979152679443,-7.046713829040527
2.287785291671753,-7.288172721862793
2.836493492126465,-7.1507954597473145
2.6240463256835938,-6.580682277679443
2.465707540512085,-7.362570762634277
2.944474697113037,-6.946695327758789
3.539792537689209,-7.305557727813721
2.605802536010742,-7.612923622131348
3.0825743675231934,-7.005651473999023
2.1389334201812744,-7.314594745635986
2.6438348293304443,-7.301827430725098
4.059320449829102,-7.299489974975586
2.597561836242676,-7.184511184692383
2.674797773361206,-7.461809158325195
2.3928139209747314,-7.4368438720703125
2.6843976974487305,-7.356983184814453
2.3553054332733154,-6.598294734954834
3.0252368450164795,-7.0293731689453125
3.032824754714966,-7.273025035858154
1.9811203479766846,-6.582746505737305
2.4024856090545654,-6.9208664894104
2.950716018676758,-6.766439437866211
2.700261116027832,-8.061357498168945
3.0435445308685303,-6.793618202209473
2.4961345195770264,-7.5656633377075195
2.8785927295684814,-6.750092029571533
2.8844940662384033,-7.09251594543457
2.395754337310791,-7.400424957275391
3.048769474029541,-7.3117356300354
2.198350191116333,-7.47415018081665
3.0128848552703857,-7.297081470489502
3.308259963989258,-7.049921989440918
2.7721686363220215,-7.330268383026123
2.9771313667297363,-7.134946346282959
2.4306323528289795,-7.133593559265137
2.3290131092071533,-7.274512767791748
2.7443737983703613,-7.257760524749756
2.5732309818267822,-7.815823554992676
2.8039770126342773,-7.230134963989258
2.742128849029541,-7.225311279296875
2.6913869380950928,-7.328365325927734
3.2143869400024414,-7.230332851409912
3.548999071121216,-6.829301834106445
2.4940345287323,-7.4864115715026855
2.6439363956451416,-7.069307327270508
2.4822540283203125,-6.86595344543457
2.026467800140381,-7.239941596984863
1.9594531059265137,-6.767695903778076
2.9396557807922363,-6.970507621765137
2.623870849609375,-6.816160678863525
3.9091596603393555,-7.026043891906738
2.741021156311035,-7.222654342651367
3.4266092777252197,-7.075825214385986
2.4312613010406494,-6.7796783447265625
1.7577557563781738,-7.1536407470703125
2.8103461265563965,-6.983895778656006
2.627725601196289,-6.680858612060547
3.00661563873291,-6.699421405792236
3.409580707550049,-7.397970199584961
2.684710741043091,-7.3090314865112305
2.9889416694641113,-7.190417289733887
3.4868357181549072,-6.986410140991211
1.8916958570480347,-6.964898109436035
2.645272731781006,-7.076185703277588
2.895167350769043,-7.071207046508789
3.011019229888916,-7.080799102783203
3.3123819828033447,-6.601287364959717
2.837033987045288,-7.4222846031188965
4.129327774047852,-7.379267692565918
3.1017725467681885,-6.736130237579346
3.071927785873413,-7.0759358406066895
2.251008987426758,-7.155099868774414
3.0634801387786865,-7.017881870269775
2.7194881439208984,-6.840292930603027
2.5931339263916016,-7.567561149597168
2.7478415966033936,-7.433077335357666
3.0696020126342773,-6.944043159484863
2.1361773014068604,-7.203907012939453
2.5961945056915283,-7.6941657066345215
2.1070852279663086,-7.0573296546936035
2.882087469100952,-6.924273490905762
2.709829092025757,-7.260129451751709
3.4594130516052246,-6.814010143280029
2.635129690170288,-7.127954483032227
2.9016613960266113,-6.87954568862915
3.0661325454711914,-7.298418045043945
2.973996877670288,-6.866856098175049
2.6427690982818604,-7.23088264465332
2.3706421852111816,-6.813809871673584
3.080984115600586,-6.765558242797852
2.401803731918335,-7.263239860534668
3.4072721004486084,-7.387890815734863
2.986152410507202,-7.023891448974609
3.4037704467773438,-6.8408522605896
2.346497058868408,-7.391417026519775
2.8875253200531006,-7.043795585632324
3.949650287628174,-7.674556255340576
2.436925172805786,-7.313701629638672
3.4292404651641846,-6.953570365905762
2.290876865386963,-6.5268473625183105
2.6865646839141846,-6.400486946105957
3.1214613914489746,-6.871931076049805
2.9025800228118896,-7.0776262283325195
3.2528200149536133,-6.9626264572143555
2.5943429470062256,-7.100439548492432
3.0197386741638184,-7.119443893432617
2.9702768325805664,-6.897854804992676
3.2123782634735107,-7.624328136444092
2.690605401992798,-6.579894542694092
3.651904821395874,-6.928187370300293
2.3631300926208496,-6.901376247406006
3.304781436920166,-6.823164463043213
3.912945032119751,-6.889670372009277
2.3214287757873535,-6.073606967926025
3.1489880084991455,-6.966904163360596
2.3393921852111816,-6.853985786437988
3.2277610301971436,-6.4902849197387695
4.87258243560791,-7.676508903503418
2.366826057434082,-6.921680927276611
3.3593857288360596,-6.627079010009766
3.1962530612945557,-7.021938323974609
3.2379086017608643,-6.791691780090332
3.217038631439209,-7.550027847290039
2.6945552825927734,-7.090262413024902
3.4849555492401123,-7.595812797546387
2.9369757175445557,-7.285828113555908
2.717658042907715,-7.47560977935791
3.3400628566741943,-7.30375862121582
2.6978540420532227,-6.623983860015869
3.292410373687744,-7.042137622833252
2.8296868801116943,-7.053001880645752
2.8661887645721436,-7.214216232299805
3.722414016723633,-7.465305328369141
3.1351101398468018,-7.257378101348877
2.3379101753234863,-7.323195934295654
2.5675671100616455,-6.938939094543457
2.654996395111084,-7.243356704711914
2.795297145843506,-7.393894195556641
2.9786486625671387,-7.056812763214111
2.570955514907837,-6.491164684295654
2.3358407020568848,-7.0942769050598145
2.782374620437622,-7.143006801605225
2.817300319671631,-7.060947895050049
2.3840463161468506,-7.567086696624756
3.076713800430298,-7.2161784172058105
3.14870548248291,-6.519062519073486
3.0257363319396973,-7.114095687866211
1.4546711444854736,-6.0954203605651855
3.6833951473236084,-6.814339637756348
2.245664119720459,-6.616169452667236
3.076972007751465,-7.03451681137085
2.2331104278564453,-6.231906890869141
4.160586357116699,-6.711179256439209
3.314202308654785,-7.62907600402832
3.2937469482421875,-7.073514461517334
3.631577730178833,-7.458333969116211
2.926292657852173,-7.482058525085449
2.4515693187713623,-6.676114559173584
3.709059953689575,-7.319189548492432
2.17053484916687,-7.126431941986084
2.4495086669921875,-6.960906982421875
3.3566291332244873,-7.815351963043213
2.9731950759887695,-7.268539905548096
2.424807548522949,-6.99620246887207
2.8584821224212646,-7.460303783416748
3.041311740875244,-7.295456409454346
2.3242838382720947,-7.494102954864502
2.7886595726013184,-7.19626522064209
3.9259679317474365,-7.178084850311279
3.5213892459869385,-7.116140365600586
2.387702703475952,-6.9187798500061035
3.293808698654175,-6.631953239440918
2.2324345111846924,-7.254645824432373
2.5687592029571533,-6.486692428588867
2.961472511291504,-6.694490909576416
2.1882760524749756,-6.6621527671813965
3.032374620437622,-6.970355987548828
2.2509756088256836,-6.633208751678467
3.0496466159820557,-7.357727527618408
2.184626340866089,-6.894654750823975
2.5149593353271484,-6.892086029052734
2.87758207321167,-6.502416610717773
2.751649856567383,-6.97652530670166
2.3602607250213623,-6.719074726104736
2.677156448364258,-7.300167083740234
2.237725257873535,-6.953540802001953
3.80564546585083,-7.801548004150391
3.2621848583221436,-7.677900791168213
3.5938451290130615,-7.0966877937316895
3.012826442718506,-7.176992893218994
2.733236074447632,-7.397745132446289
3.0255801677703857,-7.1063313484191895
3.457988977432251,-7.454419136047363
2.9744346141815186,-7.452411651611328
3.355785846710205,-7.31857442855835
2.5774080753326416,-7.406617641448975
3.465979814529419,-7.2394585609436035
2.702700614929199,-7.492621898651123
2.6118710041046143,-6.8844313621521
2.5099265575408936,-7.280587673187256
4.180112838745117,-7.3666672706604
2.6416876316070557,-7.270459175109863
3.7398290634155273,-7.315848350524902
3.1631927490234375,-7.676727294921875
3.2032570838928223,-7.544529438018799
2.6750659942626953,-6.878487586975098
3.314068078994751,-7.8021464347839355
2.348830461502075,-6.865570068359375
2.659651279449463,-7.543150424957275
2.884796142578125,-7.515607833862305
2.281442642211914,-6.837921142578125
3.158787250518799,-7.466925144195557
3.1030232906341553,-7.627133846282959
2.4684417247772217,-7.457726955413818
2.8905675411224365,-7.510875701904297
2.511319160461426,-7.7534308433532715
3.3456358909606934,-7.309537410736084
2.959545850753784,-7.537319183349609
2.5695340633392334,-6.4940185546875
2.7575466632843018,-7.206915378570557
2.1209757328033447,-6.968300819396973
2.823720693588257,-6.72421407699585
3.4565939903259277,-7.484106063842773
2.313532829284668,-7.121792793273926
2.3655829429626465,-7.497552394866943
3.044762372970581,-7.6558518409729
3.007343053817749,-7.077011585235596
2.653559684753418,-7.179830551147461
3.825432777404785,-7.413696765899658
2.9922192096710205,-7.087649345397949
2.8187170028686523,-7.051229476928711
3.010254144668579,-7.397940635681152
3.0883569717407227,-6.987302303314209
3.242220401763916,-7.381454944610596
2.075174570083618,-7.307614803314209
3.6135425567626953,-7.357879638671875
2.5794262886047363,-7.800181865692139
3.0873775482177734,-7.807635307312012
3.3960676193237305,-8.011087417602539
2.1686933040618896,-8.122354507446289
3.493422746658325,-7.290516376495361
2.1320855617523193,-6.229964733123779
2.0985357761383057,-7.019456386566162
3.4583165645599365,-8.484031677246094
2.54850697517395,-7.315428256988525
2.762216806411743,-7.168893337249756
2.752983808517456,-7.6768879890441895
2.9951207637786865,-7.3781256675720215
3.1686205863952637,-7.203525543212891
2.8854820728302,-7.338994026184082
3.3919761180877686,-7.418526649475098
2.42099666595459,-7.440375804901123
2.4824252128601074,-7.28748893737793
2.1887013912200928,-7.8467841148376465
2.4390673637390137,-7.796500205993652
2.5401499271392822,-7.15634298324585
2.4385814666748047,-8.151443481445312
2.787557363510132,-7.716254711151123
2.538914203643799,-7.261190891265869
3.517329216003418,-8.228909492492676
2.281907081604004,-7.458208084106445
3.159658193588257,-8.314641952514648
1.764439344406128,-6.548641204833984
2.8120665550231934,-7.198719501495361
2.891653537750244,-6.863205432891846
2.927905797958374,-8.229884147644043
3.40101957321167,-7.543474197387695
2.8298404216766357,-7.5698981285095215
3.115403175354004,-7.8850321769714355
2.4357516765594482,-7.185384750366211
2.0342137813568115,-6.845582485198975
2.942136764526367,-7.605684280395508
2.8281586170196533,-8.141122817993164
2.4596500396728516,-7.6347336769104
1.9309413433074951,-7.365869045257568
2.707512855529785,-7.450496196746826
2.0853796005249023,-7.41486930847168
2.740724563598633,-7.653161525726318
3.385812759399414,-7.864175319671631
2.0927841663360596,-7.412247180938721
3.379722833633423,-7.373517990112305
2.4776008129119873,-7.726342678070068
2.2722036838531494,-7.550879955291748
2.437274694442749,-7.373039722442627
